song,artist,hip_hop_rnb,genre,word,n,song_artist,tf,idf,tf_idf
Rub You the Right Way,Johnny Gill,1,RnB / Hip Hop,feel,32,Rub You the Right Way - Johnny Gill,0.14479638009049775,1.0704414117014134,0.15499604151332683
Thrift Shop,Macklemore and Ryan Lewis,1,RnB / Hip Hop,ba,32,Thrift Shop - Macklemore and Ryan Lewis,0.048484848484848485,4.248495242049359,0.20598764809936287
Thrift Shop,Macklemore and Ryan Lewis,1,RnB / Hip Hop,dum,32,Thrift Shop - Macklemore and Ryan Lewis,0.048484848484848485,5.501258210544727,0.26672767081428983
Can't Feel My Face,The Weeknd,1,RnB / Hip Hop,love,31,Can't Feel My Face - The Weeknd,0.36046511627906974,0.6729444732424258,0.24257300779668836
Hypnotize,The Notorious B.I.G.,1,RnB / Hip Hop,biggie,31,Hypnotize - The Notorious B.I.G.,0.09037900874635568,6.194405391104672,0.5598442190211219
I'll Give All My Love to You,Keith Sweat,1,RnB / Hip Hop,baby,31,I'll Give All My Love to You - Keith Sweat,0.23134328358208955,0.8616865978393031,0.19934540696282385
I Believe I Can Fly,R. Kelly,1,RnB / Hip Hop,fly,31,I Believe I Can Fly - R. Kelly,0.32978723404255317,2.697897829638192,0.8897322629657867
Last Day Under the Sun,Volbeat,0,Rock / Country,day,31,Last Day Under the Sun - Volbeat,0.4246575342465753,1.5030575088755287,0.638284695549882
Let the Beat Hit 'Em,Lisa Lisa and Cult Jam,1,RnB / Hip Hop,hey,31,Let the Beat Hit 'Em - Lisa Lisa and Cult Jam,0.15048543689320387,1.6511106088346683,0.2484681013294889
Remember the Time,Michael Jackson,1,RnB / Hip Hop,time,31,Remember the Time - Michael Jackson,0.2,0.8145080375642129,0.16290160751284258
Can't Stop,After 7,1,RnB / Hip Hop,diggin,30,Can't Stop - After 7,0.2564102564102564,5.095793102436563,1.3066136160093749
Don't Be Afraid,Aaron Hall,1,RnB / Hip Hop,don’t,30,Don't Be Afraid - Aaron Hall,0.1986754966887417,3.7965101183063017,0.754273533438338
I'm Dreamin',Christopher Williams,1,RnB / Hip Hop,dreaming,30,I'm Dreamin' - Christopher Williams,0.2542372881355932,4.248495242049359,1.0801259089955997
If Your Girl Only Knew,Aaliyah,1,RnB / Hip Hop,sayin,30,If Your Girl Only Knew - Aaliyah,0.1986754966887417,3.361192047048456,0.6677864994136006
Look at Me Now,Chris Brown,1,RnB / Hip Hop,gotta,30,Look at Me Now - Chris Brown,0.05555555555555555,1.7057690213725325,0.09476494563180736
Nice for What,Drake,1,RnB / Hip Hop,care,30,Nice for What - Drake,0.06329113924050633,2.4102157571864113,0.15254530108774755
Nice for What,Drake,1,RnB / Hip Hop,jump,30,Nice for What - Drake,0.06329113924050633,3.7965101183063017,0.24028545052571532
No Scrubs,TLC,1,RnB / Hip Hop,scrub,30,No Scrubs - TLC,0.189873417721519,5.501258210544727,1.0445426982046953
The Boy Is Mine,Brandy and Monica,1,RnB / Hip Hop,boy,30,The Boy Is Mine - Brandy and Monica,0.17857142857142858,2.243161672523245,0.4005645843791509
The Motto,Drake,1,RnB / Hip Hop,day,30,The Motto - Drake,0.07109004739336493,1.5030575088755287,0.10685242954091435
Uhh Ahh,Boyz II Men,1,RnB / Hip Hop,ah,30,Uhh Ahh - Boyz II Men,0.20270270270270271,2.3877429013343527,0.48400193945966613
Aerials,System of a Down,0,Rock / Country,ah,29,Aerials - System of a Down,0.29292929292929293,2.3877429013343527,0.6994398397848104
Call Me,Phil Perry,1,RnB / Hip Hop,call,29,Call Me - Phil Perry,0.2196969696969697,1.931725514063357,0.4243942417260405
Don't Be Afraid,Aaron Hall,1,RnB / Hip Hop,afraid,29,Don't Be Afraid - Aaron Hall,0.19205298013245034,2.8985685251003432,0.5566787233636421
Don't Wanna Change the World,Phyllis Hyman,1,RnB / Hip Hop,change,29,Don't Wanna Change the World - Phyllis Hyman,0.14356435643564355,2.2823823856765264,0.32766875833969933
Hail to the King,Avenged Sevenfold,0,Rock / Country,hail,29,Hail to the King - Avenged Sevenfold,0.2265625,6.194405391104672,1.4034199714221522
Hip Hop Hooray,Naughty By Nature,1,RnB / Hip Hop,ho,29,Hip Hop Hooray - Naughty By Nature,0.09698996655518395,3.709498741316672,0.359784158856801
Know Your Enemy,Green Day,0,Rock / Country,eh,29,Know Your Enemy - Green Day,0.22137404580152673,4.402645921876617,0.9746315399574191
Promise,Jagged Edge,1,RnB / Hip Hop,promise,29,Promise - Jagged Edge,0.2116788321167883,3.3040336332085074,0.6993939807521657
Right Thurr,Chingy,1,RnB / Hip Hop,thurr,29,Right Thurr - Chingy,0.10283687943262411,6.194405391104672,0.6370133203618279
Romantic,Karyn White,1,RnB / Hip Hop,romantic,29,Romantic - Karyn White,0.1686046511627907,6.194405391104672,1.0444055601281133
Run,Foo Fighters,0,Rock / Country,run,29,Run - Foo Fighters,0.32954545454545453,2.456735772821304,0.8096061069524751
Started from the Bottom,Drake,1,RnB / Hip Hop,started,29,Started from the Bottom - Drake,0.18354430379746836,3.1498829533812494,0.5781430737218749
U Can't Touch This,MC Hammer,1,RnB / Hip Hop,touch,29,U Can't Touch This - MC Hammer,0.13425925925925927,2.697897829638192,0.36221776416438695
